"me.species","me.records","me.auc","null.auc"
"Platypalpus maculimanus.csv",67,0.8376,0.65144776119403
"Platypalpus melancholicus.csv",19,0.8497,0.738526315789474
"Platypalpus norvegicus.csv",12,0.8888,0.759791666666667
"Platypalpus ochrocerus.csv",6,0.7442,0.8265
"Platypalpus pallidicoxa.csv",5,0.7629,0.8782
"Platypalpus pallipes.csv",82,0.9122,0.643640243902439
"Platypalpus parvicauda.csv",71,0.9083,0.647781690140845
"Platypalpus praecinctus.csv",17,0.9176,0.756764705882353
"Platypalpus pseudociliaris.csv",12,0.8785,0.7525
"Platypalpus rapidoides.csv",11,0.7719,0.788818181818182
"Platypalpus sahlbergi.csv",11,0.8939,0.791181818181818
"Platypalpus stigma.csv",14,0.903,0.753214285714286
"Platypalpus sylvicola.csv",6,0.664,0.837083333333333
"Platypalpus tonsus.csv",23,0.8871,0.7195
"Platypalpus unicus.csv",8,0.8357,0.8115625
"Platypeza fasciata.csv",45,0.7699,0.670622222222222
"Platypezina connexa.csv",24,0.7285,0.722895833333333
"Plectanocnema nudipes.csv",16,0.7614,0.7489375
"Plesina phalerata.csv",10,0.8824,0.8098
"Pneumia bucegiana.csv",45,0.9062,0.678655555555556
"Poecilobothrus (Poecilobothrus) ducalis.csv",18,0.8637,0.745666666666667
"Poecilobothrus principalis.csv",35,0.8966,0.6868
"Pogonosoma maroccanum.csv",146,0.8831,0.615780821917808
"Pogonosoma minus.csv",5,0.8563,0.8977
"Policheta unicolor.csv",17,0.9204,0.744294117647059
"Pollenia moravica.csv",8,0.7862,0.798125
"Pollenia viatica.csv",54,0.9199,0.649907407407407
"Polylepta zonata.csv",6,0.649,0.855666666666667
"Polypedilum (Pentapedilum) exsectum.csv",8,0.7857,0.81725
"Polypedilum (Tripodura) acifer.csv",10,0.9123,0.8141
"Polyporivora boletina.csv",18,0.7189,0.753611111111111
"Polystepha malpighii.csv",21,0.8394,0.734095238095238
"Porricondyla aurantiaca.csv",5,0.6309,0.8682
"Porricondyla errabunda.csv",6,0.6727,0.856
"Porricondyla pallescens.csv",10,0.7687,0.81485
"Porricondyla pubescens.csv",18,0.8619,0.742555555555556
"Porricondyla rufocinerea.csv",5,0.8231,0.8839
"Procladius (Holotanypus) fuscus.csv",7,0.7545,0.825357142857143
"Procladius (Holotanypus) vesus.csv",6,0.8646,0.829166666666667
"Procladius (Psilotanypus) lugens.csv",33,0.8194,0.685787878787879
"Procladius simplicistilus.csv",31,0.7795,0.696467741935484
"Promachus consanguineus.csv",6,0.9886,0.8635
"Promachus latitarsatus.csv",9,0.943,0.771611111111111
"Promachus vexator.csv",16,0.9719,0.719875
"Protocalliphora peusi.csv",10,0.8269,0.7943
"Psectrocladius (Mesopsectrocladius) barbatipes.csv",71,0.8067,0.653380281690141
"Pseudacteon formicarum.csv",11,0.8897,0.776363636363636
"Pseudocollinella jorlii.csv",10,0.976,0.7809
"Pseudogonia fasciata.csv",20,0.9807,0.706775
"Pseudosmittia arenaria.csv",5,0.7032,0.8833
"Pseudosmittia oxoniana.csv",27,0.7868,0.697814814814815
"Psila (Freyopsila) sibirica.csv",11,0.7408,0.799818181818182
"Psila (Psila) hennigi.csv",437,0.9071,0.572585812356979
"Psychoda brevicornis.csv",15,0.7402,0.750933333333333
"Psychoda buxtoni.csv",7,0.9291,0.855714285714286
"Psychoda itoco.csv",59,0.7425,0.676728813559322
"Psychoda surcoufi.csv",23,0.845,0.72804347826087
"Ptiolina nitida.csv",19,0.843,0.721789473684211
"Puncticorpus cribratum.csv",8,0.7237,0.77
"Putoniella pruni.csv",30,0.7682,0.708733333333333
"Pycnomalla splendens.csv",11,0.8861,0.795636363636364
"Pyratula perpusilla.csv",8,0.6988,0.8038125
"Pyrophaena granditarsa.csv",1339,0.8542,0.545069454817028
"Rabdophaga clavifex.csv",6,0.8159,0.809
"Rabdophaga dubiosa.csv",9,0.7917,0.795
"Rabdophaga iteobia.csv",10,0.8412,0.8062
"Rabdophaga jaapi.csv",14,0.8969,0.761892857142857
"Rabdophaga nervorum.csv",10,0.6819,0.8172
"Rabdophaga saliciperda.csv",27,0.9461,0.711777777777778
"Rabdophaga santolinae.csv",5,0.9254,0.8704
"Rabdophaga strobilina.csv",175,0.9276,0.598897142857143
"Rachispoda (Leptocera) varicornis.csv",13,0.9036,0.739615384615385
"Rachispoda lugubrina.csv",6,0.8705,0.866333333333333
"Rachispoda lutosoidea.csv",44,0.9176,0.686295454545455
"Reichertella (Reichertella) geniculata.csv",43,0.8673,0.685511627906977
"Reichertella (Reichertella) nigra.csv",5,0.6748,0.8898
"Reichertella (Reichertella) pulicaria.csv",15,0.9198,0.740666666666667
"Resseliella betulicola.csv",14,0.8941,0.757428571428571
"Rhabdomastix (Sacandaga) edwardsi.csv",88,0.9293,0.651977272727273
"Rhabdomastix (Sacandaga) inclinata.csv",8,0.8914,0.786
"Rhagio tristis.csv",269,0.8098,0.585996282527881
"Rhamphomyia (Amydroneura) erythrophthalma.csv",109,0.889,0.629302752293578
"Rhamphomyia (Amydroneura) hirsutipes.csv",21,0.8369,0.70752380952381
"Rhamphomyia (Holoclera) flaviventris.csv",6,0.9708,0.849666666666667
"Rhamphomyia (Holoclera) lamellata.csv",20,0.8516,0.73315
"Rhamphomyia (Megacyttarus) gufitar.csv",9,0.8274,0.784055555555556
"Rhamphomyia (Megacyttarus) maculipennis.csv",26,0.9,0.710076923076923
"Rhamphomyia (Pararhamphomyia) amoena.csv",5,0.8982,0.8787
"Rhamphomyia (Pararhamphomyia) tipularia.csv",25,0.8224,0.71544
"Rhamphomyia (Rhamphomyia) hambergi.csv",6,0.96,0.834916666666667
"Rhamphomyia (Rhamphomyia) palmeni.csv",7,0.8724,0.830071428571429
"Rhamphomyia (Rhamphomyia) reflexa.csv",16,0.947,0.748375
"Rhamphomyia fascipennis.csv",9,0.8492,0.807222222222222
"Rhamphomyia lapponica.csv",8,0.7896,0.83125
"Rhamphomyia sulcatina.csv",13,0.7415,0.799384615384615
"Rhaphium albifrons.csv",10,0.8441,0.8182
"Rhaphium albomaculatum.csv",37,0.9315,0.689486486486486
"Rhaphium antennatum.csv",40,0.9127,0.69115
"Rhaphium auctum.csv",68,0.8928,0.639132352941176
"Rhaphium confine.csv",25,0.8397,0.7122
"Rhaphium fascipes.csv",22,0.68,0.729090909090909
"Rhaphium gravipes.csv",7,0.7974,0.803071428571429
"Rhaphium rivale.csv",54,0.8085,0.655481481481481
"Rhegmoclemina vaginata.csv",6,0.7546,0.8405
"Rheocricotopus (Psilocricotopus) glabricollis.csv",6,0.7872,0.856166666666667
"Rhopalomyia artemisiae.csv",17,0.7998,0.747470588235294
"Rhopalomyia baccarum.csv",25,0.793,0.70478
"Rhopalomyia foliorum.csv",11,0.8577,0.809590909090909
"Rhopalopterum anthracinum.csv",60,0.8084,0.6539
"Rhopalopterum fasciolum.csv",36,0.768,0.693555555555556
"Rhopalopterum femorale.csv",30,0.8223,0.683
"Rhopalopterum femoralis.csv",30,0.8229,0.7137
"Rhyncomya peusi.csv",7,0.937,0.834142857142857
"Rhyncomya speciosa.csv",7,0.8387,0.830285714285714
"Rhyncomya zernyana.csv",5,0.8828,0.8698
"Rivellia hispanica.csv",7,0.8232,0.854714285714286
"Robackia pilicauda.csv",6,0.6023,0.849166666666667
"Rondania dimidiata.csv",8,0.556,0.8119375
"Rymosia coulsoni.csv",31,0.9511,0.700161290322581
"Sabroskyina szilady.csv",408,0.8345,0.572004901960784
"Saetheria reissi.csv",34,0.7441,0.684529411764706
"Salentia costalis.csv",5,0.9618,0.8586
"Salentia xestomyzina.csv",8,0.9451,0.804125
"Sapromyza (Sapromyza) amabilis.csv",55,0.7908,0.668754545454545
"Sapromyza (Sapromyza) obsoleta.csv",16,0.8943,0.71934375
"Sapromyza (Sapromyzosoma) quadricincta.csv",42,0.9042,0.690333333333333
"Sapromyza beckeriana.csv",9,0.9608,0.793444444444444
"Sapromyza halidayi.csv",9,0.8759,0.805666666666667
"Sapromyzosoma senilis.csv",336,0.8699,0.575255952380952
"Sarcophaga (Thyrsocnema) belgiana.csv",6,0.8832,0.870666666666667
"Satanas gigas.csv",61,0.9286,0.642754098360656
"Satchelliella borealis.csv",88,0.7948,0.634352272727273
"Satchelliella canescens.csv",8,0.8169,0.8059375
"Satchelliella compta.csv",30,0.9279,0.699566666666667
"Satchelliella extricata.csv",18,0.8447,0.733277777777778
"Satchelliella mutua.csv",123,0.7588,0.628121951219512
"Satchelliella pilularia.csv",27,0.8408,0.674925925925926
"Satchelliella stammeri.csv",44,0.8279,0.693170454545455
"Satyramoeba hetrusca.csv",61,0.8508,0.661229508196721
"Scaptodrosophila abditus.csv",5,0.9131,0.892
"Scaptodrosophila rufifrons.csv",13,0.8606,0.763769230769231
"Scaptomyza (Scaptomyza) atlantica.csv",10,0.9842,0.79205
"Scatella (Teichomyza) fusca.csv",6,0.8914,0.873833333333333
"Scathophaga parviceps.csv",187,0.8123,0.597454545454545
"Scathophaga scybalaria.csv",120,0.887,0.6222125
"Scathophaga suilla.csv",1018,0.8533,0.551104125736739
"Scatophila pumilio.csv",43,0.85,0.666813953488372
"Scatopsciara nacta.csv",11,0.675,0.766545454545455
"Scatopse lapponica.csv",12,0.8201,0.808916666666667
"Scellus dolichocerus.csv",9,0.9926,0.804777777777778
"Scellus notatus.csv",238,0.9232,0.585689075630252
"Sceptonia longiseta.csv",15,0.8265,0.7658
"Schineriella schineri.csv",43,0.9148,0.676348837209302
"Schoenophilus versutus.csv",28,0.8386,0.7115
"Sciapus contristans.csv",70,0.908,0.644914285714286
"Sciapus heteropygus.csv",24,0.7757,0.711416666666667
"Sciapus laetus.csv",43,0.8812,0.677325581395349
"Sciapus lobipes.csv",5,0.724,0.9002
"Sciapus pallens.csv",13,0.8575,0.783307692307692
"Sciarosoma borealis.csv",10,0.8191,0.799
"Sciophila bicuspidata.csv",7,0.8065,0.791714285714286
"Sciophila hirta.csv",61,0.7509,0.654549180327869
"Sciophila interrupta.csv",15,0.8565,0.7606
"Sciophila jakutica.csv",37,0.7211,0.703324324324324
"Sciophila persubtilis.csv",13,0.6752,0.778769230769231
"Scoliocentra (Scoliocentra) dupliciseta.csv",27,0.6858,0.705296296296296
"Seoda britteni.csv",8,0.9341,0.806375
"Seoda similis.csv",8,0.863,0.7731875
"Sericomyia (Sericomyia) hispanica.csv",5,0.9777,0.898
"Serromyia rufitarsis.csv",95,0.8928,0.636905263157895
"Serromyia subinermis.csv",5,0.7902,0.8798
"Setacera breviventris.csv",12,0.9735,0.7905
"Setacera trina.csv",8,0.8728,0.80775
"Setisquamalonchaea fumosa.csv",179,0.8999,0.600106145251397
"Simulium (Eusimulium) velutinum.csv",14,0.7657,0.772285714285714
"Simulium (Nevermannia) carpathicum.csv",5,0.998,0.8863
"Simulium (Nevermannia) naturale.csv",7,0.7813,0.808571428571429
"Simulium sicanum.csv",70,0.8709,0.649314285714286
"Siphona grandistylum.csv",5,0.6719,0.9001
"Siphona seyrigi.csv",10,0.988,0.78695
"Siphona tristella.csv",5,0.6848,0.872
"Siphona variata.csv",15,0.8253,0.7736
"Smittia betuletorum.csv",9,0.7087,0.791333333333333
"Smittia contingens.csv",12,0.852,0.798833333333333
"Smittia foliacea.csv",9,0.8624,0.780611111111111
"Solieria fenestrata.csv",16,0.8861,0.746375
"Solieria vacua.csv",12,0.8027,0.76275
"Solva nigritibialis.csv",5,0.9612,0.8973
"Spaziphora fascipes.csv",147,0.8481,0.610734693877551
"Spelobia (Spelobia) ibrida.csv",7,0.7789,0.857428571428571
"Spelobia (Spelobia) ochripes.csv",198,0.862,0.597707070707071
"Spelobia baezi.csv",6,0.8754,0.841833333333333
"Sphaerocera monilis.csv",66,0.828,0.644984848484848
"Sphaeromias pictus.csv",28,0.9016,0.724714285714286
"Sphaerophoria rueppelli.csv",399,0.8711,0.568122807017544
"Sphaerophoria salmatica.csv",867,0.8057,0.549089965397924
"Sphegina (Sphegina) cornifera.csv",7,0.9658,0.839857142857143
"Spilogona brunneifrons.csv",6,0.8624,0.860333333333333
"Spilogona litorea.csv",9,0.8027,0.766277777777778
"Spilogona marina.csv",36,0.9072,0.69925
"Spilogona solitariana.csv",32,0.9362,0.6915625
"Spilogona triangulifera.csv",25,0.8749,0.70592
"Spilomyia saltuum.csv",35,0.8288,0.691142857142857
"Spinilimosina brevicostata.csv",12,0.9465,0.784791666666667
"Spogostylum trinotatum.csv",7,0.9793,0.842357142857143
"Spurgia esulae.csv",12,0.9595,0.7645
"Stegana (Steganina) mehadiae.csv",48,0.8512,0.669916666666667
"Stegana hypoleuca.csv",29,0.8623,0.697758620689655
"Stenomicra cogani.csv",25,0.9227,0.73276
"Stenomicra delicata.csv",5,0.9162,0.8838
"Stenopogon costatus.csv",6,0.7173,0.842666666666667
"Stenopogon sabaudus.csv",25,0.8831,0.73584
"Stictochironomus crassiforceps.csv",10,0.7868,0.78945
"Stilpon (Stilpon) sublunatus.csv",40,0.8678,0.6863875
"Stratiomys cenisia.csv",8,0.6688,0.795625
"Stratiomys chamaeleon.csv",244,0.8397,0.597969262295082
"Stratiomys concinna.csv",10,0.8939,0.7989
"Stratiomys equestris.csv",6,0.8329,0.865583333333333
"Strobilomyia infrequens.csv",11,0.8441,0.790772727272727
"Strobilomyia melania.csv",9,0.8006,0.785722222222222
"Strongylophthalmyia ustulata.csv",111,0.8354,0.628
"Suillia dumicola.csv",221,0.7888,0.58366742081448
"Suillia femoralis.csv",5,0.6634,0.8882
"Suillia gigantea.csv",18,0.7886,0.756861111111111
"Suillia igori.csv",7,0.9009,0.817071428571429
"Suillia imberbis.csv",78,0.9164,0.654653846153846
"Suillia oldenbergii.csv",6,0.8055,0.87
"Suillia oxyphora.csv",7,0.7359,0.821571428571429
"Suillia univittata.csv",10,0.8024,0.7966
"Swammerdamella acuta.csv",17,0.7258,0.745882352941176
"Swammerdamella brevicornis.csv",108,0.8758,0.636796296296296
"Swammerdamella genypodis.csv",8,0.758,0.819625
"Sybistroma discipes.csv",25,0.8778,0.70332
"Sybistroma obscurellum.csv",322,0.9117,0.576509316770186
"Symplecta (Psiloconopa) pusilla.csv",5,0.993,0.8879
"Symplecta (Symplecta) intermedia.csv",13,0.6758,0.762423076923077
"Sympotthastia zavreli.csv",6,0.8056,0.880166666666667
"Sympycnus cirripes.csv",40,0.9456,0.672925
"Sympycnus spiculatus.csv",52,0.8904,0.6725
"Synamphichaeta tricincta.csv",9,0.9903,0.768277777777778
"Synplasta sintenisi.csv",12,0.8702,0.77975
"Syntormon aulicum.csv",55,0.9296,0.657454545454545
"Syntormon bicolorellum.csv",144,0.8707,0.608680555555556
"Syntormon codinai.csv",5,0.8593,0.8846
"Syntormon denticulatum.csv",208,0.9042,0.590754807692308
"Syntormon filiger.csv",8,0.8186,0.8109375
"Syntormon fuscipes.csv",55,0.9212,0.668854545454545
"Syntormon mikii.csv",24,0.8263,0.738125
"Syntormon monile.csv",59,0.8778,0.651305084745763
"Syntormon pseudospicatum.csv",13,0.8275,0.778153846153846
"Syntormon pumilum.csv",308,0.8706,0.578737012987013
"Syntormon sulcipes.csv",59,0.9256,0.661830508474576
"Syntormon tarsatum.csv",148,0.7806,0.608385135135135
"Systenus bipartitus.csv",59,0.8382,0.644737288135593
"Systenus leucurus.csv",27,0.9214,0.71462962962963
"Systenus scholtzii.csv",49,0.8823,0.664448979591837
"Systoechus gradatus.csv",7,0.7241,0.815142857142857
"Tabanus brassofortei.csv",6,0.8937,0.85525
"Tabanus nemoralis.csv",19,0.8838,0.723578947368421
"Tabanus paradoxus.csv",6,0.6583,0.872833333333333
"Tabanus rectus.csv",16,0.7276,0.7445
"Tabanus regularis.csv",18,0.877,0.741611111111111
"Tabanus varelai.csv",5,0.8825,0.8665
"Tachina nigrohirta.csv",984,0.8654,0.549372967479675
"Tachydromia acklandi.csv",15,0.8227,0.7747
"Tachydromia connexa.csv",23,0.8339,0.72754347826087
"Tachydromia costalis.csv",23,0.8964,0.726826086956522
"Tachydromia halidayi.csv",22,0.8021,0.718363636363636
"Tachydromia lundstroemi.csv",10,0.7607,0.7969
"Tachytrechus consobrinus.csv",67,0.9055,0.64915671641791
"Tachytrechus insignis.csv",29,0.8245,0.699448275862069
"Tanytarsus (Tanytarsus) norvegicus.csv",39,0.829,0.686692307692308
"Tanytarsus salmelai.csv",6,0.8223,0.856166666666667
"Tasiocera (Dasymolophilus) robusta.csv",49,0.9231,0.658163265306122
"Taxigramma elegantula.csv",17,0.8647,0.744294117647059
"Telmatoscopus advenus.csv",12,0.7586,0.777833333333333
"Telmatoscopus ambigus.csv",11,0.8166,0.791
"Telmatoscopus morulus.csv",10,0.7142,0.8069
"Telmatoscopus parvulus.csv",6,0.8657,0.827166666666667
"Telmaturgus tumidulus.csv",39,0.8243,0.665051282051282
"Telomerina pseudoleucoptera.csv",37,0.7963,0.677945945945946
"Temnosira ambusta.csv",22,0.6958,0.734727272727273
"Temnostoma carens.csv",15,0.8589,0.760233333333333
"Tephrochlaena halterata.csv",26,0.9217,0.718903846153846
"Terellia (Terellia) uncinata.csv",7,0.8297,0.818571428571429
"Terellia lappae.csv",564,0.9067,0.560981382978723
"Tetraneuromyia similis.csv",6,0.8015,0.843333333333333
"Teuchophorus calcaratus.csv",47,0.9072,0.657382978723404
"Teuchophorus simplex.csv",53,0.916,0.666509433962264
"Thalassosmittia atlantica.csv",11,0.9424,0.768136363636364
"Thalassosmittia thalassophila.csv",14,0.9076,0.760928571428571
"Thaumastoptera calceata.csv",149,0.9176,0.610265100671141
"Thecodiplosis brachyntera.csv",7,0.6375,0.816142857142857
"Thelaira nigripes.csv",126,0.8916,0.624460317460317
"Thereva albovittata.csv",28,0.7882,0.716428571428571
"Thereva brevicornis.csv",7,0.9882,0.824714285714286
"Thereva cincta.csv",7,0.5,0.848
"Thereva fulva.csv",41,0.8679,0.671024390243902
"Thereva microcephala.csv",34,0.6931,0.696058823529412
"Thereva occulta.csv",6,0.9812,0.857666666666667
"Thereva rustica.csv",6,0.7513,0.86325
"Thereva spiloptera.csv",18,0.9304,0.761777777777778
"Thereva teydea.csv",11,0.9878,0.770863636363636
"Thienemannia paasivirtai.csv",10,0.8412,0.7977
"Thienemannimyia pseudocarnea.csv",29,0.8534,0.689551724137931
"Thinophilus flavipalpis.csv",23,0.8796,0.693
"Thoracochaeta brachystoma.csv",27,0.8905,0.722851851851852
"Thricops rostratus.csv",22,0.8799,0.740954545454545
"Thripomorpha bifida.csv",56,0.9296,0.657125
"Thripomorpha cooki.csv",27,0.8643,0.703962962962963
"Thripomorpha coxendix.csv",75,0.9064,0.64944
"Thripomorpha paludicola.csv",30,0.7791,0.695666666666667
"Thrypticus divisus.csv",16,0.904,0.7420625
"Thrypticus intercedens.csv",12,0.833,0.779583333333333
"Thrypticus pollinosus.csv",33,0.8633,0.693212121212121
"Thrypticus smaragdinus.csv",13,0.8948,0.757384615384615
"Thyreophora cynophila.csv",12,0.932,0.790291666666667
"Thyridanthrax elegans.csv",8,0.8793,0.804375
"Thyridanthrax indigenus.csv",6,0.9658,0.83625
"Thyridanthrax perspicillaris.csv",11,0.6812,0.793818181818182
"Tipula (Acutipula) pseudogigantea.csv",2046,0.8331,0.537630987292278
"Tipula (Emodotipula) saginata.csv",5,0.9636,0.8768
"Tipula (Lunatipula) bezzii.csv",21,0.8972,0.734952380952381
"Tipula (Lunatipula) bullata.csv",7,0.8915,0.822428571428571
"Tipula (Lunatipula) longidens.csv",6,0.7527,0.852333333333333
"Tipula (Mediotipula) sarajevensis.csv",9,0.8124,0.800777777777778
"Tipula (Pterelachisus) irregularis.csv",5,0.998,0.8766
"Tipula (Pterelachisus) neurotica.csv",5,0.9804,0.8692
"Tipula (Savtshenkia) goriziensis.csv",5,0.9977,0.8942
"Tipula (Savtshenkia) holoptera.csv",71,0.8771,0.629429577464789
"Tipula (Savtshenkia) obsoleta.csv",279,0.9081,0.58831541218638
"Tipula (Schummelia) zernyi.csv",7,0.9529,0.829
"Tipula (Schummelia) zonaria.csv",8,0.8592,0.804125
"Tipula (Vestiplex) hemiptera.csv",5,0.9685,0.9088
"Tipula autumnalis.csv",8,0.9587,0.8198125
"Tokunagaia scutellata.csv",12,0.9142,0.764416666666667
"Tolmerus micans.csv",8,0.7237,0.811625
"Tolmerus poecilogaster.csv",7,0.6588,0.844571428571429
"Tolmerus strandi.csv",19,0.8826,0.739789473684211
"Tomosvaryella littoralis.csv",10,0.9169,0.8034
"Toxoneura ephippium.csv",18,0.8233,0.7555
"Toxoneura laetabilis.csv",10,0.7379,0.7921
"Toxoneura modesta.csv",123,0.8162,0.62969918699187
"Toxoneura muliebris.csv",377,0.8678,0.578242705570292
"Toxoneura quinquemaculata.csv",285,0.8882,0.583277192982456
"Toxoneura trimacula.csv",177,0.8254,0.596333333333333
"Toxoneura usta.csv",184,0.8242,0.600086956521739
"Toxoneura venusta.csv",26,0.8591,0.714884615384615
"Toxophora fasciculata.csv",24,0.8424,0.731333333333333
"Trachyopella (Trachyopella) atomus.csv",14,0.8477,0.761392857142857
"Trachyopella (Trachyopella) bovilla.csv",18,0.8023,0.735666666666667
"Trachyopella (Trachyopella) melania.csv",16,0.6928,0.767
"Trachysiphonella pygmaea.csv",34,0.8265,0.700764705882353
"Tribelos donatoris.csv",5,0.9659,0.8754
"Trichieurina pubescens.csv",6,0.7319,0.8335
"Tricholaba trifolii.csv",20,0.862,0.7332
"Trichonta falcata.csv",20,0.8402,0.7311
"Trichonta icenica.csv",10,0.7198,0.79125
"Trichonta perspicua.csv",9,0.7904,0.803777777777778
"Trichopalpus (Huckettia) lacteipennis.csv",5,0.9161,0.8912
"Trichopalpus obscurella.csv",9,0.8524,0.798444444444444
"Tricimba apicalis.csv",337,0.8394,0.576385756676558
"Tricimba sulcella.csv",337,0.8371,0.58690059347181
"Trigonospila transvittata.csv",14,0.8227,0.766214285714286
"Triphleba renidens.csv",14,0.7508,0.768428571428571
"Triphleba smithi.csv",6,0.6951,0.844
"Triphleba trinervis.csv",5,0.7762,0.873
"Triplasius pictus.csv",9,0.7428,0.806055555555556
"Trixoscelis lyneborgi.csv",5,0.966,0.8768
"Trixoscelis sabulicola.csv",5,0.9858,0.8795
"Trixoscelis similis.csv",47,0.8625,0.673893617021277
"Ulidia erythrophthalma.csv",11,0.9142,0.790909090909091
"Urophora (Inuromaesa) maura.csv",5,0.6453,0.8826
"Urophora (Urophora) aprica.csv",12,0.6417,0.762541666666667
"Urophora (Urophora) spoliata.csv",7,0.83,0.816785714285714
"Usia (Micrusia) versicolor.csv",8,0.8568,0.8105625
"Usia (Usia) aenea.csv",7,0.7845,0.821428571428571
"Villa brunnea.csv",17,0.7423,0.763117647058824
"Villa halteralis.csv",13,0.801,0.757692307692308
"Villa ixion.csv",15,0.8608,0.7554
"Villa nigriceps.csv",18,0.9709,0.716777777777778
"Villa nigrifrons.csv",18,0.986,0.734611111111111
"Villa paniscus.csv",72,0.8703,0.653819444444444
"Villeneuvia aestuum.csv",12,0.8329,0.776208333333333
"Vivacricotopus ablusus.csv",5,0.5592,0.9094
"Volucella elegans.csv",141,0.7867,0.615078014184397
"Wachtliella caricis.csv",40,0.8584,0.68975
"Wachtliella ericina.csv",29,0.9168,0.698034482758621
"Wachtliella stachydis.csv",12,0.9646,0.817166666666667
"Wagneria gagatea.csv",16,0.8436,0.73621875
"Weberia digramma.csv",7,0.8857,0.780714285714286
"Wiedemannia (Philolutra) phantasma.csv",6,0.9406,0.842333333333333
"Wiedemannia (Wiedemannia) insularis.csv",42,0.9077,0.670190476190476
"Winnertzia bulbifera.csv",7,0.8473,0.786
"Winnertzia iridis.csv",14,0.8599,0.770428571428571
"Winthemia bohemani.csv",11,0.8182,0.791090909090909
"Winthemia speciosa.csv",6,0.722,0.868
"Woodiphora (Woodiphora) retroversa.csv",6,0.8414,0.80525
"Xanthochlorus luridus.csv",20,0.8981,0.72625
"Xylomya maculata.csv",34,0.8549,0.704558823529412
"Xylopriona toxicodendri.csv",7,0.8986,0.822
"Zabrachia tenella.csv",84,0.8246,0.643916666666667
"Zalutschia humphriesiae.csv",14,0.6332,0.762
"Zalutschia mallae.csv",31,0.7951,0.715129032258065
"Zalutschia mucronata.csv",6,0.8115,0.860833333333333
"Zalutschia tatrica.csv",39,0.8885,0.688153846153846
"Zaphne fasciculata.csv",16,0.8616,0.752125
"Zaphne spiniclunis.csv",15,0.9879,0.7377
"Zavrelimyia hirtimana.csv",6,0.7285,0.8515
"Zeuxidiplosis giardi.csv",8,0.734,0.79025
"Zygomyia semifusca.csv",82,0.7613,0.644109756097561
